product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,pink_tax_percent
PR0664-M,PAIR0664,Himalaya Jeans - Men,Apparel,Jeans,Himalaya,Men,1575.47,M,1575.47,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0664-W,PAIR0664,Himalaya Jeans - Women,Apparel,Jeans,Himalaya,Women,1955.95,M,1955.95,Myntra,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",24.15
PR0665-M,PAIR0665,Mamaearth Shoes - Men,Apparel,Shoes,Mamaearth,Men,592.67,L,592.67,RelianceDigital,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0665-W,PAIR0665,Mamaearth Shoes - Women,Apparel,Shoes,Mamaearth,Women,668.34,L,668.34,RelianceDigital,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",12.77
PR0666-M,PAIR0666,Old Spice Razor - Men,Grooming,Razor,Old Spice,Men,1923.96,1000,1.92,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0666-W,PAIR0666,Old Spice Razor - Women,Grooming,Razor,Old Spice,Women,2314.98,1000,2.31,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",20.32
PR0667-M,PAIR0667,Gillette Shaving Cream - Men,Grooming,Shaving Cream,Gillette,Men,514.86,50,10.3,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0667-W,PAIR0667,Gillette Shaving Cream - Women,Grooming,Shaving Cream,Gillette,Women,601.57,50,12.03,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",16.84
PR0668-M,PAIR0668,Puma Shoes - Men,Apparel,Shoes,Puma,Men,1264.94,XL,1264.94,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0668-W,PAIR0668,Puma Shoes - Women,Apparel,Shoes,Puma,Women,1468.4,XL,1468.4,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",16.08
PR0669-M,PAIR0669,L’Oréal Razor - Men,Grooming,Razor,L’Oréal,Men,443.37,150,2.96,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0669-W,PAIR0669,L’Oréal Razor - Women,Grooming,Razor,L’Oréal,Women,489.31,150,3.26,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",10.36
PR0670-M,PAIR0670,Mamaearth Hoodie - Men,Apparel,Hoodie,Mamaearth,Men,191.35,S,191.35,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0670-W,PAIR0670,Mamaearth Hoodie - Women,Apparel,Hoodie,Mamaearth,Women,224.4,S,224.4,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",17.27
PR0671-M,PAIR0671,Nivea Face Wash - Men,Personal Care,Face Wash,Nivea,Men,1492.67,250,5.97,BigBasket,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR0671-W,PAIR0671,Nivea Face Wash - Women,Personal Care,Face Wash,Nivea,Women,1854.58,250,7.42,BigBasket,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",24.25
PR0672-M,PAIR0672,Bata Face Wash - Men,Personal Care,Face Wash,Bata,Men,757.61,750,1.01,Nykaa,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR0672-W,PAIR0672,Bata Face Wash - Women,Personal Care,Face Wash,Bata,Women,859.23,750,1.15,Nykaa,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",13.41
PR0673-M,PAIR0673,Dove Lotion - Men,Personal Care,Lotion,Dove,Men,468.76,200,2.34,BigBasket,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0673-W,PAIR0673,Dove Lotion - Women,Personal Care,Lotion,Dove,Women,536.55,200,2.68,BigBasket,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",14.46
PR0674-M,PAIR0674,Nike Moisturizer - Men,Personal Care,Moisturizer,Nike,Men,199.82,100,2,BigBasket,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0674-W,PAIR0674,Nike Moisturizer - Women,Personal Care,Moisturizer,Nike,Women,231.64,100,2.32,BigBasket,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",15.93
PR0675-M,PAIR0675,Levi’s T-Shirt - Men,Apparel,T-Shirt,Levi’s,Men,1489.14,M,1489.14,Amazon,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0675-W,PAIR0675,Levi’s T-Shirt - Women,Apparel,T-Shirt,Levi’s,Women,1856.95,M,1856.95,Amazon,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,24.7
PR0676-M,PAIR0676,Vaseline Shoes - Men,Apparel,Shoes,Vaseline,Men,1239.14,XL,1239.14,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0676-W,PAIR0676,Vaseline Shoes - Women,Apparel,Shoes,Vaseline,Women,1536.11,XL,1536.11,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",23.97
PR0677-M,PAIR0677,H&M Deodorant - Men,Personal Care,Deodorant,H&M,Men,448.11,750,0.6,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0677-W,PAIR0677,H&M Deodorant - Women,Personal Care,Deodorant,H&M,Women,526.29,750,0.7,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",17.45
PR0678-M,PAIR0678,Puma Jeans - Men,Apparel,Jeans,Puma,Men,1367.53,M,1367.53,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0678-W,PAIR0678,Puma Jeans - Women,Apparel,Jeans,Puma,Women,1702.8,M,1702.8,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",24.52
PR0679-M,PAIR0679,Himalaya T-Shirt - Men,Apparel,T-Shirt,Himalaya,Men,1320.26,S,1320.26,BigBasket,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0679-W,PAIR0679,Himalaya T-Shirt - Women,Apparel,T-Shirt,Himalaya,Women,1613.1,S,1613.1,BigBasket,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,22.18
PR0680-M,PAIR0680,L’Oréal Aftershave - Men,Grooming,Aftershave,L’Oréal,Men,418.8,250,1.68,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0680-W,PAIR0680,L’Oréal Aftershave - Women,Grooming,Aftershave,L’Oréal,Women,461.58,250,1.85,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",10.21
PR0681-M,PAIR0681,H&M Razor - Men,Grooming,Razor,H&M,Men,1686.73,1000,1.69,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0681-W,PAIR0681,H&M Razor - Women,Grooming,Razor,H&M,Women,2081.88,1000,2.08,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",23.43
PR0682-M,PAIR0682,Himalaya Moisturizer - Men,Personal Care,Moisturizer,Himalaya,Men,358,50,7.16,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0682-W,PAIR0682,Himalaya Moisturizer - Women,Personal Care,Moisturizer,Himalaya,Women,409,50,8.18,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",14.25
PR0683-M,PAIR0683,Levi’s T-Shirt - Men,Apparel,T-Shirt,Levi’s,Men,491.29,S,491.29,Amazon,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0683-W,PAIR0683,Levi’s T-Shirt - Women,Apparel,T-Shirt,Levi’s,Women,546.11,S,546.11,Amazon,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,11.16
PR0684-M,PAIR0684,Axe Aftershave - Men,Grooming,Aftershave,Axe,Men,1940.81,750,2.59,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0684-W,PAIR0684,Axe Aftershave - Women,Grooming,Aftershave,Axe,Women,2220.28,750,2.96,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",14.4
PR0685-M,PAIR0685,Vaseline Razor - Men,Grooming,Razor,Vaseline,Men,158.67,100,1.59,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0685-W,PAIR0685,Vaseline Razor - Women,Grooming,Razor,Vaseline,Women,197.77,100,1.98,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",24.64
PR0686-M,PAIR0686,Garnier Hoodie - Men,Apparel,Hoodie,Garnier,Men,1310.32,L,1310.32,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0686-W,PAIR0686,Garnier Hoodie - Women,Apparel,Hoodie,Garnier,Women,1592.08,L,1592.08,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",21.5
PR0687-M,PAIR0687,Nike Aftershave - Men,Grooming,Aftershave,Nike,Men,298.02,1000,0.3,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0687-W,PAIR0687,Nike Aftershave - Women,Grooming,Aftershave,Nike,Women,369.18,1000,0.37,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",23.88
PR0688-M,PAIR0688,Old Spice Shaving Cream - Men,Grooming,Shaving Cream,Old Spice,Men,1660.75,150,11.07,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0688-W,PAIR0688,Old Spice Shaving Cream - Women,Grooming,Shaving Cream,Old Spice,Women,1829.56,150,12.2,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",10.16
PR0689-M,PAIR0689,Bata Perfume - Men,Personal Care,Perfume,Bata,Men,1844.94,150,12.3,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0689-W,PAIR0689,Bata Perfume - Women,Personal Care,Perfume,Bata,Women,2146.23,150,14.31,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",16.33
PR0690-M,PAIR0690,Dove Aftershave - Men,Grooming,Aftershave,Dove,Men,801.73,200,4.01,BigBasket,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0690-W,PAIR0690,Dove Aftershave - Women,Grooming,Aftershave,Dove,Women,911.08,200,4.56,BigBasket,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",13.64
PR0691-M,PAIR0691,L’Oréal Shaving Cream - Men,Grooming,Shaving Cream,L’Oréal,Men,688.13,200,3.44,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0691-W,PAIR0691,L’Oréal Shaving Cream - Women,Grooming,Shaving Cream,L’Oréal,Women,780.01,200,3.9,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",13.35
PR0692-M,PAIR0692,Old Spice Razor - Men,Grooming,Razor,Old Spice,Men,1136.32,50,22.73,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0692-W,PAIR0692,Old Spice Razor - Women,Grooming,Razor,Old Spice,Women,1393.76,50,27.88,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",22.66
PR0693-M,PAIR0693,Biotique Shampoo - Men,Personal Care,Shampoo,Biotique,Men,347.74,1000,0.35,Flipkart,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR0693-W,PAIR0693,Biotique Shampoo - Women,Personal Care,Shampoo,Biotique,Women,428.72,1000,0.43,Flipkart,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",23.29
PR0694-M,PAIR0694,Nike Shoes - Men,Apparel,Shoes,Nike,Men,861.58,S,861.58,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0694-W,PAIR0694,Nike Shoes - Women,Apparel,Shoes,Nike,Women,967.55,S,967.55,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",12.3
PR0695-M,PAIR0695,Nivea Body Wash - Men,Personal Care,Body Wash,Nivea,Men,690.39,500,1.38,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0695-W,PAIR0695,Nivea Body Wash - Women,Personal Care,Body Wash,Nivea,Women,778.42,500,1.56,BigBasket,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",12.75
PR0696-M,PAIR0696,Patanjali Shoes - Men,Apparel,Shoes,Patanjali,Men,1470.26,L,1470.26,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0696-W,PAIR0696,Patanjali Shoes - Women,Apparel,Shoes,Patanjali,Women,1621.95,L,1621.95,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",10.32
PR0697-M,PAIR0697,Garnier T-Shirt - Men,Apparel,T-Shirt,Garnier,Men,935.55,L,935.55,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0697-W,PAIR0697,Garnier T-Shirt - Women,Apparel,T-Shirt,Garnier,Women,1079.84,L,1079.84,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,15.42
PR0698-M,PAIR0698,Lakme Razor - Men,Grooming,Razor,Lakme,Men,1686.99,1000,1.69,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0698-W,PAIR0698,Lakme Razor - Women,Grooming,Razor,Lakme,Women,1856.05,1000,1.86,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",10.02
PR0699-M,PAIR0699,Ponds T-Shirt - Men,Apparel,T-Shirt,Ponds,Men,1164.23,S,1164.23,Nykaa,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0699-W,PAIR0699,Ponds T-Shirt - Women,Apparel,T-Shirt,Ponds,Women,1300.22,S,1300.22,Nykaa,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,11.68
PR0700-M,PAIR0700,Himalaya Moisturizer - Men,Personal Care,Moisturizer,Himalaya,Men,500.04,50,10,Amazon,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0700-W,PAIR0700,Himalaya Moisturizer - Women,Personal Care,Moisturizer,Himalaya,Women,611.02,50,12.22,Amazon,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",22.19
PR0701-M,PAIR0701,Bata Moisturizer - Men,Personal Care,Moisturizer,Bata,Men,853.95,1000,0.85,Amazon,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0701-W,PAIR0701,Bata Moisturizer - Women,Personal Care,Moisturizer,Bata,Women,940.75,1000,0.94,Amazon,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",10.16
PR0702-M,PAIR0702,L’Oréal Deodorant - Men,Personal Care,Deodorant,L’Oréal,Men,885.6,100,8.86,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0702-W,PAIR0702,L’Oréal Deodorant - Women,Personal Care,Deodorant,L’Oréal,Women,1092.45,100,10.92,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",23.36
PR0703-M,PAIR0703,Levi’s Lotion - Men,Personal Care,Lotion,Levi’s,Men,1325.88,500,2.65,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0703-W,PAIR0703,Levi’s Lotion - Women,Personal Care,Lotion,Levi’s,Women,1547.71,500,3.1,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",16.73
PR0704-M,PAIR0704,Dove Razor - Men,Grooming,Razor,Dove,Men,1289.36,250,5.16,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0704-W,PAIR0704,Dove Razor - Women,Grooming,Razor,Dove,Women,1597.06,250,6.39,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",23.86
PR0705-M,PAIR0705,Vaseline Shaving Cream - Men,Grooming,Shaving Cream,Vaseline,Men,1754.69,1000,1.75,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0705-W,PAIR0705,Vaseline Shaving Cream - Women,Grooming,Shaving Cream,Vaseline,Women,2147.69,1000,2.15,RelianceDigital,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",22.4
PR0706-M,PAIR0706,Nike Hoodie - Men,Apparel,Hoodie,Nike,Men,1887.93,L,1887.93,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0706-W,PAIR0706,Nike Hoodie - Women,Apparel,Hoodie,Nike,Women,2351.4,L,2351.4,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",24.55
PR0707-M,PAIR0707,Nivea Shaving Cream - Men,Grooming,Shaving Cream,Nivea,Men,216.53,200,1.08,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0707-W,PAIR0707,Nivea Shaving Cream - Women,Grooming,Shaving Cream,Nivea,Women,254.99,200,1.27,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",17.76
PR0708-M,PAIR0708,Garnier Razor - Men,Grooming,Razor,Garnier,Men,905.77,200,4.53,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0708-W,PAIR0708,Garnier Razor - Women,Grooming,Razor,Garnier,Women,1102.06,200,5.51,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",21.67
PR0709-M,PAIR0709,Levi’s Lotion - Men,Personal Care,Lotion,Levi’s,Men,1206.12,500,2.41,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0709-W,PAIR0709,Levi’s Lotion - Women,Personal Care,Lotion,Levi’s,Women,1406.07,500,2.81,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",16.58
PR0710-M,PAIR0710,Levi’s Deodorant - Men,Personal Care,Deodorant,Levi’s,Men,949.42,750,1.27,Amazon,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0710-W,PAIR0710,Levi’s Deodorant - Women,Personal Care,Deodorant,Levi’s,Women,1065.14,750,1.42,Amazon,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",12.19
PR0711-M,PAIR0711,Patanjali Jeans - Men,Apparel,Jeans,Patanjali,Men,313.01,XL,313.01,RelianceDigital,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0711-W,PAIR0711,Patanjali Jeans - Women,Apparel,Jeans,Patanjali,Women,372.22,XL,372.22,RelianceDigital,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",18.92
PR0712-M,PAIR0712,Garnier Razor - Men,Grooming,Razor,Garnier,Men,537.47,150,3.58,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0712-W,PAIR0712,Garnier Razor - Women,Grooming,Razor,Garnier,Women,650.06,150,4.33,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",20.95
PR0713-M,PAIR0713,Gillette Aftershave - Men,Grooming,Aftershave,Gillette,Men,1073.06,150,7.15,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0713-W,PAIR0713,Gillette Aftershave - Women,Grooming,Aftershave,Gillette,Women,1202.57,150,8.02,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",12.07
PR0714-M,PAIR0714,Mamaearth Conditioner - Men,Personal Care,Conditioner,Mamaearth,Men,1311.5,100,13.12,BigBasket,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0714-W,PAIR0714,Mamaearth Conditioner - Women,Personal Care,Conditioner,Mamaearth,Women,1587.8,100,15.88,BigBasket,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",21.07
PR0715-M,PAIR0715,Ponds Hoodie - Men,Apparel,Hoodie,Ponds,Men,1302.04,M,1302.04,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0715-W,PAIR0715,Ponds Hoodie - Women,Apparel,Hoodie,Ponds,Women,1626.76,M,1626.76,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",24.94
PR0716-M,PAIR0716,Dove Perfume - Men,Personal Care,Perfume,Dove,Men,642.74,1000,0.64,BigBasket,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0716-W,PAIR0716,Dove Perfume - Women,Personal Care,Perfume,Dove,Women,752.76,1000,0.75,BigBasket,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",17.12
PR0717-M,PAIR0717,Lakme Razor - Men,Grooming,Razor,Lakme,Men,685.37,150,4.57,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0717-W,PAIR0717,Lakme Razor - Women,Grooming,Razor,Lakme,Women,856.16,150,5.71,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",24.92
PR0718-M,PAIR0718,Biotique Shoes - Men,Apparel,Shoes,Biotique,Men,1680.5,L,1680.5,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0718-W,PAIR0718,Biotique Shoes - Women,Apparel,Shoes,Biotique,Women,2017.42,L,2017.42,BigBasket,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",20.05
PR0719-M,PAIR0719,Lakme Moisturizer - Men,Personal Care,Moisturizer,Lakme,Men,683.3,750,0.91,Flipkart,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0719-W,PAIR0719,Lakme Moisturizer - Women,Personal Care,Moisturizer,Lakme,Women,842.5,750,1.12,Flipkart,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",23.3
PR0720-M,PAIR0720,Puma Shaving Cream - Men,Grooming,Shaving Cream,Puma,Men,387.17,100,3.87,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0720-W,PAIR0720,Puma Shaving Cream - Women,Grooming,Shaving Cream,Puma,Women,471.6,100,4.72,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",21.81
PR0721-M,PAIR0721,Himalaya Shaving Cream - Men,Grooming,Shaving Cream,Himalaya,Men,670.97,150,4.47,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0721-W,PAIR0721,Himalaya Shaving Cream - Women,Grooming,Shaving Cream,Himalaya,Women,819.37,150,5.46,Amazon,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",22.12
PR0722-M,PAIR0722,Axe Moisturizer - Men,Personal Care,Moisturizer,Axe,Men,1379.26,250,5.52,BigBasket,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0722-W,PAIR0722,Axe Moisturizer - Women,Personal Care,Moisturizer,Axe,Women,1616.34,250,6.47,BigBasket,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",17.19
PR0723-M,PAIR0723,Dove Jeans - Men,Apparel,Jeans,Dove,Men,574.76,L,574.76,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0723-W,PAIR0723,Dove Jeans - Women,Apparel,Jeans,Dove,Women,657.38,L,657.38,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",14.38
PR0724-M,PAIR0724,Vaseline Hoodie - Men,Apparel,Hoodie,Vaseline,Men,1868.05,M,1868.05,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0724-W,PAIR0724,Vaseline Hoodie - Women,Apparel,Hoodie,Vaseline,Women,2218.89,M,2218.89,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",18.78
PR0725-M,PAIR0725,Biotique Shoes - Men,Apparel,Shoes,Biotique,Men,803.85,M,803.85,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0725-W,PAIR0725,Biotique Shoes - Women,Apparel,Shoes,Biotique,Women,931.39,M,931.39,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",15.87
PR0726-M,PAIR0726,Biotique Body Wash - Men,Personal Care,Body Wash,Biotique,Men,163.2,1000,0.16,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
